m4_keV,Ue4sq_95CL
1.507385251256281435e+02,1.093351502828781435e-02
1.515247738693467454e+02,1.178983686493204931e-02
1.523110226130653189e+02,1.277545557347535728e-02
1.530972713567839207e+02,1.389300364911730951e-02
1.538835201005025226e+02,1.519455763238178152e-02
1.546697688442210961e+02,1.672673108327138100e-02
1.554560175879396979e+02,1.851702541205592356e-02
1.562422663316582998e+02,2.067559224049322561e-02
1.570285150753769017e+02,2.327787267645617733e-02
1.578147638190954751e+02,2.651211319952005013e-02
1.586010125628140770e+02,3.054600053702908810e-02
1.593872613065326789e+02,3.573827333664500450e-02
1.601735100502512523e+02,4.259671183672424782e-02
1.609597587939698542e+02,5.204002626566968381e-02
1.617460075376884561e+02,6.554559899154953351e-02
1.625322562814070295e+02,8.620113687987686346e-02
1.633185050251256314e+02,1.205468261026605564e-01
1.641047537688442333e+02,1.862349701069356545e-01
1.648910025125628067e+02,3.450767893926146579e-01
1.656772512562814086e+02,9.921021964155007922e-01
1.664635000000000105e+02,1.966790561475436405e+01
