m4_keV,Ue4sq_95CL
1.768203555276381621e+03,7.063326294921046006e-05
1.779546804020100353e+03,7.376882279677120246e-05
1.790890052763818858e+03,7.711733041203562285e-05
1.802233301507537362e+03,8.069026057892748297e-05
1.813576550251256094e+03,8.452471186138606023e-05
1.824919798994974599e+03,8.869236395379061862e-05
1.836263047738693331e+03,9.308606340299468323e-05
1.847606296482411835e+03,9.774934424806198399e-05
1.858949545226130340e+03,1.028189512551731870e-04
1.870292793969849072e+03,1.083574585617282413e-04
1.881636042713567576e+03,1.143707941815107746e-04
1.892979291457286308e+03,1.208802552605964004e-04
1.904322540201004813e+03,1.279488165662444061e-04
1.915665788944723317e+03,1.356538674170336921e-04
1.927009037688442049e+03,1.438346750207677625e-04
1.938352286432160554e+03,1.525562733376540324e-04
1.949695535175879058e+03,1.625223008826083928e-04
1.961038783919597790e+03,1.740857659353383042e-04
1.972382032663316295e+03,1.875519990864006809e-04
1.983725281407035027e+03,2.022435873775454008e-04
1.995068530150753531e+03,2.175306185158035286e-04
2.006411778894472036e+03,2.353664406479770194e-04
2.017755027638190768e+03,2.562183395902937165e-04
2.029098276381909272e+03,2.759916775587640397e-04
2.040441525125628004e+03,2.985229586700197373e-04
2.051784773869346282e+03,3.265518312102461520e-04
2.063128022613065241e+03,3.574103634563779042e-04
2.074471271356783745e+03,3.942702578493333066e-04
2.085814520100502250e+03,4.416654183804366259e-04
2.097157768844220755e+03,5.073087221005752323e-04
2.108501017587939259e+03,5.817366717198974935e-04
2.119844266331658218e+03,6.737488782293372903e-04
2.131187515075376723e+03,7.884090472132676986e-04
2.142530763819095228e+03,8.931287324005400411e-04
2.153874012562813732e+03,1.029063416583822759e-03
2.165217261306532237e+03,1.351662785291320688e-03
2.176560510050251196e+03,1.825704886189450423e-03
2.187903758793969700e+03,2.172765855487491290e-03
2.199247007537688205e+03,2.466425727950124179e-03
2.210590256281406710e+03,3.142260091202455762e-03
2.221933505025125214e+03,3.828562075667217481e-03
2.233276753768844173e+03,4.725947431278101213e-03
2.244620002512562678e+03,7.323047327969697470e-03
2.255963251256281183e+03,1.399908817851454844e-02
2.267306499999999687e+03,4.345869949282146066e-02
