m4_keV,Ue4sq_95CL
2.830195251256281495e+02,1.259187729879181900e-02
2.845447738693467841e+02,1.262167980311043949e-02
2.860700226130653618e+02,1.266045844822633222e-02
2.875952713567839396e+02,1.272191225574383251e-02
2.891205201005025174e+02,1.280690524808967938e-02
2.906457688442211520e+02,1.288112545156867156e-02
2.921710175879397298e+02,1.298639888428713106e-02
2.936962663316583075e+02,1.309843981880578004e-02
2.952215150753768853e+02,1.323782244317171265e-02
2.967467638190955199e+02,1.339277790885011303e-02
2.982720125628140977e+02,1.358410830420845282e-02
2.997972613065326755e+02,1.379900998749079843e-02
3.013225100502512532e+02,1.405237453107243718e-02
3.028477587939698878e+02,1.439554458867146197e-02
3.043730075376884656e+02,1.478475724103615364e-02
3.058982562814070434e+02,1.529705052730881594e-02
3.074235050251256780e+02,1.597158458892016311e-02
3.089487537688442558e+02,1.689806218597439055e-02
3.104740025125628335e+02,1.831102321211282302e-02
3.119992512562814113e+02,2.073308204488018280e-02
3.135245000000000459e+02,2.649931755295461752e-02
